Frequency (Hz)	Level (dB)
21248.561096	-119.943947
21249.234009	-117.738647
21249.906921	-116.582161
21250.579834	-121.010956
21251.252747	-119.397461
21251.925659	-119.194679
21252.598572	-126.125305
21253.271484	-122.230057
21253.944397	-119.872299
21254.617310	-112.139542
21255.290222	-119.234512
21255.963135	-126.209473
21256.636047	-121.420876
21257.308960	-115.420456
21257.981873	-126.534096
21258.654785	-117.266731
21259.327698	-126.098564
21260.000610	-116.014145
21260.673523	-125.359161
21261.346436	-118.677483
21262.019348	-118.245255
21262.692261	-115.363564
21263.365173	-115.168533
21264.038086	-114.527946
21264.710999	-118.040863
21265.383911	-117.146248
21266.056824	-117.603386
21266.729736	-119.175743
21267.402649	-114.882690
21268.075562	-114.716980
21268.748474	-126.283073
21269.421387	-123.189735
21270.094299	-123.420799
21270.767212	-119.724594
21271.440125	-116.863228
21272.113037	-122.274254
21272.785950	-113.955757
21273.458862	-114.987572
21274.131775	-120.161324
21274.804688	-124.290924
21275.477600	-126.135124
21276.150513	-118.389557
21276.823425	-111.834869
21277.496338	-115.800468
21278.169250	-120.183739
21278.842163	-115.498604
21279.515076	-108.809227
21280.187988	-104.601196
21280.860901	-105.918457
21281.533813	-106.466125
21282.206726	-106.849937
21282.879639	-105.665878
21283.552551	-107.757912
21284.225464	-108.106293
21284.898376	-112.494049
21285.571289	-117.437752
21286.244202	-110.133469
21286.917114	-101.832176
21287.590027	-98.673347
21288.262939	-98.023628
21288.935852	-99.149117
21289.608765	-101.958443
21290.281677	-107.472527
21290.954590	-116.152664
21291.627502	-111.810036
21292.300415	-104.579788
21292.973328	-109.169266
21293.646240	-110.104355
21294.319153	-108.276489
21294.992065	-112.127991
21295.664978	-120.860657
21296.337891	-111.821404
21297.010803	-113.936485
21297.683716	-117.204269
21298.356628	-111.187416
21299.029541	-113.661018
21299.702454	-121.665611
21300.375366	-118.321922
21301.048279	-113.722969
21301.721191	-112.644386
21302.394104	-113.641266
21303.067017	-114.104126
21303.739929	-119.264015
21304.412842	-120.432159
21305.085754	-122.014259
21305.758667	-122.293053
21306.431580	-143.689133
21307.104492	-118.618103
21307.777405	-120.746475
21308.450317	-121.804314
21309.123230	-126.301254
21309.796143	-121.788086
21310.469055	-120.837662
21311.141968	-123.090988
21311.814880	-116.483353
21312.487793	-119.130836
21313.160706	-125.757866
21313.833618	-124.426033
21314.506531	-120.970413
21315.179443	-123.099930
21315.852356	-118.806503
21316.525269	-122.014557
21317.198181	-119.378418
21317.871094	-121.098625
21318.544006	-120.792175
21319.216919	-128.184204
21319.889832	-124.009407
21320.562744	-124.731339
21321.235657	-125.939056
21321.908569	-127.989563
21322.581482	-125.719673
21323.254395	-122.267929
21323.927307	-126.526253
21324.600220	-119.968002
21325.273132	-120.278244
21325.946045	-115.997238
21326.618958	-114.546165
21327.291870	-116.174271
21327.964783	-115.932594
21328.637695	-114.922676
21329.310608	-115.087440
21329.983521	-113.910881
21330.656433	-117.337860
21331.329346	-117.382263
21332.002258	-116.991020
21332.675171	-116.996193
21333.348083	-115.546677
21334.020996	-115.141479
21334.693909	-114.066132
21335.366821	-114.231369
21336.039734	-115.272385
21336.712646	-117.970520
21337.385559	-126.252991
21338.058472	-119.209900
21338.731384	-124.076683
21339.404297	-138.376175
21340.077209	-118.478691
21340.750122	-117.454506
21341.423035	-122.237953
21342.095947	-116.130424
21342.768860	-122.028946
21343.441772	-128.527359
21344.114685	-122.889587
21344.787598	-127.509514
21345.460510	-122.997406
21346.133423	-116.947571
21346.806335	-121.104950
21347.479248	-111.327209
21348.152161	-116.826584
21348.825073	-130.842728
21349.497986	-115.031746
21350.170898	-112.869606
21350.843811	-115.757446
21351.516724	-115.967300
21352.189636	-117.423584
21352.862549	-116.224815
21353.535461	-117.059738
21354.208374	-130.173111
21354.881287	-129.478271
21355.554199	-129.110184
21356.227112	-130.966599
21356.900024	-123.694214
21357.572937	-122.945038
21358.245850	-128.200516
21358.918762	-121.031746
21359.591675	-131.692978
21360.264587	-118.790001
21360.937500	-122.769684
21361.610413	-121.275696
21362.283325	-115.502090
21362.956238	-114.090126
21363.629150	-115.398911
21364.302063	-120.748466
21364.974976	-120.443695
21365.647888	-123.522499
21366.320801	-127.232483
21366.993713	-130.692688
21367.666626	-131.106216
21368.339539	-120.081238
21369.012451	-118.781769
21369.685364	-117.283188
21370.358276	-128.259232
21371.031189	-133.118546
21371.704102	-129.610931
21372.377014	-121.275978
21373.049927	-124.933014
21373.722839	-114.974831
21374.395752	-114.235313
21375.068665	-116.526276
21375.741577	-116.031586
21376.414490	-116.024841
21377.087402	-130.446060
21377.760315	-125.155869
21378.433228	-132.540802
21379.106140	-120.787430
21379.779053	-120.982498
21380.451965	-123.592476
21381.124878	-116.798935
21381.797791	-124.567497
21382.470703	-123.696907
21383.143616	-119.050278
21383.816528	-118.649284
21384.489441	-123.559723
21385.162354	-117.476448
21385.835266	-118.042961
21386.508179	-136.088364
21387.181091	-124.982803
21387.854004	-121.418381
21388.526917	-131.217896
21389.199829	-122.382172
21389.872742	-126.762947
21390.545654	-124.869873
21391.218567	-117.821220
21391.891479	-131.571274
21392.564392	-121.242851
21393.237305	-115.620338
21393.910217	-116.424828
21394.583130	-118.544571
21395.256042	-118.399490
21395.928955	-118.325172
21396.601868	-120.836517
21397.274780	-124.278046
21397.947693	-120.184509
21398.620605	-121.932991
21399.293518	-127.117081
21399.966431	-132.664825
21400.639343	-116.441765
21401.312256	-113.986969
21401.985168	-116.145119
21402.658081	-120.818459
21403.330994	-119.259193
21404.003906	-113.611565
21404.676819	-115.658661
21405.349731	-125.215721
21406.022644	-121.711617
21406.695557	-120.161613
21407.368469	-119.309021
21408.041382	-130.716171
21408.714294	-120.019981
21409.387207	-124.453262
21410.060120	-116.762016
21410.733032	-116.395775
21411.405945	-125.325233
21412.078857	-121.688004
21412.751770	-129.460968
21413.424683	-130.567261
21414.097595	-117.162987
21414.770508	-121.553635
21415.443420	-121.558060
21416.116333	-128.145554
21416.789246	-136.832657
21417.462158	-124.435242
21418.135071	-118.182312
21418.807983	-121.182533
21419.480896	-121.060410
21420.153809	-120.423134
21420.826721	-122.460976
21421.499634	-139.351822
21422.172546	-119.667923
21422.845459	-119.999184
21423.518372	-119.651001
21424.191284	-120.822662
21424.864197	-125.592110
21425.537109	-124.239174
21426.210022	-121.081055
21426.882935	-125.603348
21427.555847	-124.931625
21428.228760	-130.414536
21428.901672	-125.728302
21429.574585	-124.277390
21430.247498	-125.656860
21430.920410	-122.171623
21431.593323	-125.023911
21432.266235	-124.580597
21432.939148	-121.092918
21433.612061	-120.079498
21434.284973	-131.419342
21434.957886	-127.721741
21435.630798	-113.510590
21436.303711	-114.325348
21436.976624	-125.193390
21437.649536	-120.871262
21438.322449	-114.182274
21438.995361	-116.895775
21439.668274	-119.951256
21440.341187	-119.165260
21441.014099	-115.770775
21441.687012	-124.005585
21442.359924	-122.295067
21443.032837	-123.097588
21443.705750	-124.147339
21444.378662	-123.016838
21445.051575	-134.970383
21445.724487	-139.335388
21446.397400	-132.658112
21447.070312	-127.310280
21447.743225	-118.654724
21448.416138	-119.023918
21449.089050	-124.976593
21449.761963	-120.940346
21450.434875	-120.793098
21451.107788	-121.544960
21451.780701	-118.343033
21452.453613	-116.346619
21453.126526	-119.950302
21453.799438	-122.309967
21454.472351	-117.753876
21455.145264	-119.824127
21455.818176	-137.040939
21456.491089	-126.434891
21457.164001	-128.153595
21457.836914	-124.168900
21458.509827	-124.483932
21459.182739	-125.324791
21459.855652	-130.714157
21460.528564	-131.436630
21461.201477	-120.147163
21461.874390	-120.598694
21462.547302	-122.179413
21463.220215	-125.157532
21463.893127	-121.657173
21464.566040	-119.898796
21465.238953	-121.047493
21465.911865	-121.755066
21466.584778	-127.613670
21467.257690	-119.483200
21467.930603	-112.953842
21468.603516	-111.407730
21469.276428	-115.516518
21469.949341	-113.090515
21470.622253	-113.277794
21471.295166	-117.429962
21471.968079	-125.628654
21472.640991	-121.800728
21473.313904	-112.393196
21473.986816	-113.648087
21474.659729	-121.083588
21475.332642	-120.255730
21476.005554	-120.004242
21476.678467	-116.407829
21477.351379	-114.902977
21478.024292	-122.338936
21478.697205	-133.132736
21479.370117	-127.021965
21480.043030	-128.245087
21480.715942	-119.045486
21481.388855	-117.271721
21482.061768	-118.172867
21482.734680	-134.564957
21483.407593	-122.133690
21484.080505	-121.319397
21484.753418	-120.833153
21485.426331	-126.667206
21486.099243	-124.951401
21486.772156	-121.635231
21487.445068	-121.952286
21488.117981	-113.334618
21488.790894	-113.682907
21489.463806	-112.677849
21490.136719	-114.055061
21490.809631	-126.599304
21491.482544	-141.798309
21492.155457	-119.913261
21492.828369	-121.712395
21493.501282	-118.113045
21494.174194	-117.802673
21494.847107	-121.345116
21495.520020	-146.683334
21496.192932	-118.319679
21496.865845	-122.241875
21497.538757	-121.190453
21498.211670	-117.929047
21498.884583	-120.185455
21499.557495	-123.873322
21500.230408	-120.535057
21500.903320	-119.782341
21501.576233	-118.993454
21502.249146	-116.063736
21502.922058	-119.289558
21503.594971	-128.046570
21504.267883	-123.955170
21504.940796	-132.450867
21505.613708	-123.098465
21506.286621	-131.501022
21506.959534	-125.426537
21507.632446	-121.910515
21508.305359	-120.604645
21508.978271	-124.879532
21509.651184	-120.217812
21510.324097	-126.117462
21510.997009	-118.233917
21511.669922	-116.576218
21512.342834	-116.943001
21513.015747	-123.834572
21513.688660	-122.986305
21514.361572	-120.973900
21515.034485	-125.509682
21515.707397	-117.588760
21516.380310	-120.231819
21517.053223	-127.437752
21517.726135	-116.392708
21518.399048	-125.518761
21519.071960	-130.706406
21519.744873	-121.082352
21520.417786	-120.898201
21521.090698	-120.071259
21521.763611	-118.004669
21522.436523	-123.880974
21523.109436	-129.575409
21523.782349	-124.426491
21524.455261	-118.540527
21525.128174	-115.383911
21525.801086	-124.864456
21526.473999	-119.488121
21527.146912	-116.416061
21527.819824	-122.441231
21528.492737	-126.165489
21529.165649	-123.903069
21529.838562	-128.645157
21530.511475	-129.238846
21531.184387	-133.249405
21531.857300	-126.906975
21532.530212	-124.815277
21533.203125	-123.148285
21533.876038	-124.097900
21534.548950	-128.693329
21535.221863	-129.970078
21535.894775	-123.765892
21536.567688	-120.441704
21537.240601	-121.526016
21537.913513	-124.224617
21538.586426	-136.051895
21539.259338	-126.014236
21539.932251	-121.287422
21540.605164	-119.267639
21541.278076	-121.724678
21541.950989	-116.916359
21542.623901	-116.952660
21543.296814	-118.223717
21543.969727	-130.551392
21544.642639	-124.514336
21545.315552	-121.347961
21545.988464	-120.371506
21546.661377	-114.911789
21547.334290	-125.029213
21548.007202	-119.420624
21548.680115	-124.316772
21549.353027	-124.472954
21550.025940	-123.306839
21550.698853	-130.031860
21551.371765	-134.425735
21552.044678	-124.912590
21552.717590	-120.078987
21553.390503	-127.509315
21554.063416	-116.720718
21554.736328	-118.732063
21555.409241	-122.348206
21556.082153	-118.703606
21556.755066	-130.451828
21557.427979	-122.570854
21558.100891	-124.123795
21558.773804	-126.996895
21559.446716	-133.880005
21560.119629	-128.802261
21560.792542	-118.281525
21561.465454	-120.013840
21562.138367	-119.835205
21562.811279	-125.429749
21563.484192	-122.155678
21564.157104	-130.235931
21564.830017	-130.431412
21565.502930	-135.031403
21566.175842	-132.293716
21566.848755	-122.119011
21567.521667	-125.530975
21568.194580	-131.896439
21568.867493	-123.755920
21569.540405	-117.467621
21570.213318	-128.025589
21570.886230	-123.821175
21571.559143	-139.407532
21572.232056	-122.930351
21572.904968	-121.833870
21573.577881	-122.467125
21574.250793	-133.621902
21574.923706	-120.917427
21575.596619	-117.451202
21576.269531	-115.480186
21576.942444	-120.662582
21577.615356	-125.346016
21578.288269	-126.842155
21578.961182	-125.733475
21579.634094	-126.711021
21580.307007	-127.369720
21580.979919	-130.213608
21581.652832	-127.052368
21582.325745	-118.003563
21582.998657	-117.316978
21583.671570	-121.827850
21584.344482	-120.610756
21585.017395	-118.704567
21585.690308	-124.528328
21586.363220	-127.458931
21587.036133	-126.903435
21587.709045	-122.117241
21588.381958	-120.429398
21589.054871	-121.261230
21589.727783	-117.763405
21590.400696	-119.176567
21591.073608	-120.625481
21591.746521	-124.886909
21592.419434	-122.481308
21593.092346	-119.555809
21593.765259	-124.762726
21594.438171	-128.543564
21595.111084	-124.802132
21595.783997	-124.277634
21596.456909	-119.438148
21597.129822	-119.366066
21597.802734	-125.515800
21598.475647	-118.430321
21599.148560	-120.109680
21599.821472	-126.907921
21600.494385	-119.931892
21601.167297	-126.778618
21601.840210	-119.273506
21602.513123	-121.185905
21603.186035	-120.754662
21603.858948	-122.525558
21604.531860	-138.839417
21605.204773	-121.896927
21605.877686	-120.481178
21606.550598	-127.850258
21607.223511	-125.472786
21607.896423	-131.494919
21608.569336	-126.084740
21609.242249	-121.812599
21609.915161	-120.376175
21610.588074	-123.060226
21611.260986	-130.981049
21611.933899	-122.391624
21612.606812	-122.321404
21613.279724	-123.843803
21613.952637	-122.977783
21614.625549	-120.877876
21615.298462	-123.794930
21615.971375	-125.008133
21616.644287	-130.040207
21617.317200	-124.055153
21617.990112	-118.120667
21618.663025	-119.231224
21619.335938	-118.616028
21620.008850	-117.146431
21620.681763	-128.069107
21621.354675	-117.715668
21622.027588	-116.991081
21622.700500	-119.717583
21623.373413	-124.748718
21624.046326	-121.681648
21624.719238	-128.349625
21625.392151	-120.168724
21626.065063	-125.930634
21626.737976	-124.287903
21627.410889	-118.218430
21628.083801	-115.330795
21628.756714	-114.030273
21629.429626	-118.154167
21630.102539	-121.205017
21630.775452	-117.489769
21631.448364	-118.022720
21632.121277	-130.087006
21632.794189	-120.015366
21633.467102	-124.447212
21634.140015	-125.514221
21634.812927	-119.701942
21635.485840	-121.508270
21636.158752	-132.955597
21636.831665	-118.037529
21637.504578	-116.724228
21638.177490	-117.772491
21638.850403	-118.231567
21639.523315	-122.050064
21640.196228	-124.036057
21640.869141	-125.876953
21641.542053	-128.097870
21642.214966	-120.858604
21642.887878	-126.273819
21643.560791	-122.742363
21644.233704	-125.532982
21644.906616	-126.942833
21645.579529	-122.492706
21646.252441	-125.847466
21646.925354	-125.916656
21647.598267	-123.095184
21648.271179	-118.391197
21648.944092	-120.623657
21649.617004	-123.397003
21650.289917	-121.365051
21650.962830	-125.751678
21651.635742	-123.289986
21652.308655	-125.519753
21652.981567	-137.949341
21653.654480	-138.027176
21654.327393	-127.205719
21655.000305	-135.180084
21655.673218	-121.762062
21656.346130	-119.054276
21657.019043	-123.885590
21657.691956	-122.933517
21658.364868	-127.656929
21659.037781	-121.533554
21659.710693	-134.530350
21660.383606	-131.747894
21661.056519	-134.194412
21661.729431	-126.356865
21662.402344	-131.958191
21663.075256	-128.464951
21663.748169	-128.903168
21664.421082	-125.157867
21665.093994	-123.672432
21665.766907	-131.787628
21666.439819	-129.797455
21667.112732	-123.510208
21667.785645	-116.726692
21668.458557	-117.334732
21669.131470	-119.186790
21669.804382	-120.687965
21670.477295	-125.094505
21671.150208	-130.664566
21671.823120	-121.936295
21672.496033	-120.882088
21673.168945	-123.550949
21673.841858	-127.974533
21674.514771	-129.738190
21675.187683	-132.927292
21675.860596	-120.926529
